Condition,Cell_ID,Cell_Size,Mito_Mass,Cytosolic_Ca,Mito_Ca,ROS,DeltaPsi,ATP,mPTP,CytC_Release,Caspase3,ApoptosisProb,Apoptotic,StressScore
Control,Control_119,1.0418010087095353,1.0312135762114512,0.42999759701605145,0.17935971285982077,0.3747888040569671,0.8675310292396187,0.6989590295564239,0.4952753424441044,0.3445875336158365,0.30538666453538765,0.05480619273051157,0,-0.6093254043104824
Control,Control_120,0.8922603920289245,1.0603522481222274,0.4026353122880742,0.15435540075757387,0.42300573806144115,0.9396641589651088,0.826913924711396,0.5425500714071351,0.43451970265417694,0.32284012706721604,0.04980471191701781,0,-0.5971265563835577
Control,Control_121,0.9414753552461507,1.005625646322294,0.4053722362930133,0.09445181537583594,0.3998901322261851,0.9025754009769937,0.9359993252061521,0.4590024078623475,0.21333064886585743,0.0,0.018232810070429675,0,-0.9041647346037478
Control,Control_122,1.1289199605724292,0.9243605602205723,0.28634287816436826,0.12850810878568864,0.4209207703427865,0.8149222342030085,0.8209417072675796,0.5200773285811447,0.2573943327326356,0.1588991167537139,0.03650144119094011,0,-0.6195200741892589
Control,Control_123,1.059568014128073,0.9902636385936704,0.4481956017655269,0.2697899304064364,0.4461165842249393,0.9046494093342436,0.8351341644216078,0.5549362401291769,0.3675568455271691,0.09819057807748624,0.04760477419816784,0,-0.49966740422587225
Control,Control_124,1.249007804721825,0.8206472048442056,0.2518704256045403,0.16887985173088776,0.2759855893877657,0.8788551897807999,0.8460433190832704,0.4949472103332026,0.2260928295618262,0.11087488652417422,0.02327086425316101,0,-0.8637776386960888
Control,Control_125,1.1416153808489833,1.2858249560739194,0.3910799965660189,0.23246919639647046,0.4989513456394885,0.9467005213467545,0.8322394119328964,0.5650939490086571,0.34210762428839697,0.3123868862378323,0.05698006025857943,0,-0.45715423526687843
Control,Control_126,1.1373151682271927,0.8644331364968354,0.5033318938066985,0.14549322224647335,0.26522777249960483,0.9723733777763837,0.9223946906957263,0.31316171812262533,0.1553506496187482,0.0,0.012836753818837579,0,-1.2065027890097477
Control,Control_127,0.8334557739453038,0.8887386222458614,0.2806624572408518,0.038855570818783276,0.3186694894351848,0.9013097262103164,0.7663996214253115,0.4290837260476937,0.07334595259968146,0.0,0.013992503738058715,0,-1.1307218719517258
Control,Control_128,1.0916632421960106,0.9597434717811548,0.31035915892780597,0.1010784904187532,0.2726860111870839,0.9878873371585967,0.9449151468639279,0.379080154786257,0.2500824888061093,0.14717486678297156,0.015644396706273024,0,-1.131358560129576
Control,Control_129,0.9936271837963707,1.1671436632898082,0.35697559555613484,0.12828495318196886,0.33323854467037656,0.9095547031897723,0.8815894835267135,0.3778060094112005,0.17398015316608964,0.0,0.017219361660778094,0,-1.0209325067616999
Control,Control_130,0.9338821835754101,1.0143156562190414,0.314756704211866,0.17581633758241,0.3821307206333282,0.9304393112035931,0.8852556368052963,0.42280218953025833,0.1858633756315197,0.03011832072921336,0.021320064179457244,1,-0.8921967533004681
Control,Control_131,1.0201618408639035,0.8642382807838674,0.24145355982537067,0.02,0.31149500508151917,0.9525077397467896,0.8649823813147466,0.3335110978863543,0.12286148852988586,0.0616869893236329,0.012349323466263789,0,-1.2451620933984566
Control,Control_132,1.1134253841533779,1.1630951795984037,0.35479940823642186,0.21595281205038447,0.40671321821914297,0.8336528093141833,0.8117022304309451,0.5437294685689067,0.3136962733503903,0.14428949654369225,0.04483285206169074,0,-0.5291429955965666
Control,Control_133,1.0600997909205054,1.1002946515217806,0.2756387400391726,0.08699308509897104,0.43210667712864226,0.8588401457999902,0.8200889095622474,0.45117455521325533,0.12617688835518795,0.025452239643170803,0.02180717729624911,0,-0.8522423914100139
Control,Control_134,0.8945831438389529,1.0771867711734973,0.3831514701444627,0.10849015035371674,0.3605679687651511,0.9548146636941302,0.880898596580511,0.411079197839892,0.30562262794667033,0.2036434644337771,0.0256212637322486,0,-0.9194216609417722
Control,Control_135,1.0890950696311144,1.0984626852480237,0.28564030360363374,0.039247843745661745,0.2805705652152024,0.9152560540480226,0.8248489183790982,0.42577117368873124,0.19962384625296875,0.11879842010714568,0.01661120821666735,0,-1.100704859622066
Control,Control_136,0.9234894949508844,1.299898004377417,0.45849540835122776,0.06118199261098352,0.3750179984551277,0.8875244983600147,0.7800568924009339,0.4527827945162309,0.26823998443532654,0.17217486900398554,0.027868987757362896,0,-0.8711774351249196
Control,Control_137,1.0260019742757143,1.2747859637118564,0.29517226953646336,0.15270052937547704,0.4319781724436895,0.8327765883948444,0.7957699582118916,0.49982881860367817,0.35286717331186346,0.19536055367472238,0.047669421190978924,0,-0.5654457522532026
Control,Control_138,0.9635979919027439,0.9301687351471275,0.3274556938656027,0.11900857088426517,0.24762130983832986,0.9476618937737581,0.9621526423938183,0.4039114196438609,0.10117202565353361,0.007544525557832974,0.010728548328345775,0,-1.1825369343661216
Control,Control_139,0.9737360497917249,1.207440775444861,0.4069462052158769,0.06503351784109367,0.35108308791798226,1.0154826037656264,0.8061071003173981,0.28203569476202983,0.1289882063256863,0.0377904188589298,0.013985223436090233,0,-1.2681854788299423
Control,Control_140,1.0919491570048612,1.0585547590785909,0.26383949784962313,0.02,0.3380820919617629,0.8690452940556985,0.7283212267461286,0.3750322104118533,0.14890731035891974,0.10706851267820475,0.020107966817362034,0,-1.058623353791273
Control,Control_141,0.8751767536220922,1.0724660742440528,0.36592219542228904,0.10792568644039346,0.3077371136629777,0.9162406979973198,0.8598368704546995,0.48649436208234587,0.3100168666636268,0.13773751087696656,0.023545156241973317,0,-0.9043578695444161
Control,Control_142,1.2334234089132319,0.8095020765103235,0.44149999279977,0.25466628899728305,0.4908993069805908,0.9218665739954762,0.829762603015658,0.5447688536035128,0.1850890248543237,0.07042197942405581,0.03587182722481028,0,-0.5740146498272757
Control,Control_143,0.7814696716846604,0.9921282844609394,0.23747617358071405,0.06754117967143362,0.29988963975986827,0.9192356209431138,0.8542111353474687,0.2979049571381368,0.09136529264559427,0.0,0.012667523008121573,0,-1.2238373405016207
Control,Control_144,0.9282798780094171,0.9150357454671351,0.36292437009726125,0.03683495234695505,0.30536608029913775,0.9495444597711635,0.8603937710798399,0.2849258068771669,0.046816415656683756,0.0,0.010487212956962288,0,-1.3145542382279365
Control,Control_145,1.0444254267930089,1.11194163409472,0.3681917955973896,0.1141225446139297,0.3192401173763975,0.8583878906316199,0.8152515715544908,0.33798535964721216,0.16449471773744012,0.020898093596726702,0.019713494111498885,0,-1.0131577412612378
Control,Control_146,1.070117699972237,1.1411042363558594,0.4047276010244117,0.12529124617368387,0.3374715941088605,0.9271250047686437,0.9254157494052737,0.35254813423645476,0.18243591932671005,0.0,0.01595458725573682,0,-1.0546662052744809
Control,Control_147,0.9879429135313953,0.7636362141855655,0.26341345023853424,0.02,0.2122607439173359,0.9407454230879587,0.788078747136157,0.2517271733584403,0.0,0.0,0.008765474407384849,0,-1.468711609144805
Control,Control_148,0.9931131156398149,1.0099303926270105,0.25756803708410064,0.08689112098836649,0.21829744266316436,0.9873584830399583,0.8605468069971769,0.21902319124049785,0.0,0.0,0.008541373033238785,0,-1.4666237399388102
Control,Control_149,1.049266010239314,1.1471979568828332,0.3865359095931828,0.12143149654509329,0.44625952787104006,0.9417631669993938,0.8181265434588558,0.44568551638229265,0.2380537428810291,0.1709810953929722,0.029952823828173242,0,-0.806493983479621
Control,Control_150,0.9722716627050784,0.9901731008299095,0.370788927126323,0.17154850638301816,0.2979095334900752,1.0364903237118313,0.834034477057108,0.43255149547057675,0.14285814716241188,0.022767456933025974,0.014745902314917576,0,-1.134422891100607
Control,Control_151,1.1671817509521887,1.1000622137078067,0.36753449952421136,0.23957444053019467,0.31841103377664615,0.9205993207449854,0.867229522278566,0.4080743559288229,0.24908055018003647,0.1444862028755912,0.02872188904449731,0,-0.8257373341811652
Control,Control_152,1.1007218937077923,1.054714432422773,0.3742513746647883,0.19858188290554135,0.2186245393552336,0.9364193159060703,0.9881924566434162,0.4752436798076131,0.198075347685816,0.08455625093992775,0.0152463511097537,0,-0.9998379415931324
Control,Control_153,1.1047389221206763,1.053573804141838,0.3023982694895056,0.08970607288803713,0.27564041046135157,0.9347253531152835,0.8654287198480379,0.3772462749857518,0.0,0.0,0.010503666612494833,0,-1.2272904324454683
Control,Control_154,0.88406119319555,0.9800167789393273,0.3662577588012702,0.06179866105594438,0.21519311193665008,0.9251114149644514,0.8834087249043903,0.36628953213688836,0.10983270413331428,0.0,0.010354791368907244,0,-1.2801326428555377
Control,Control_155,0.9904733890713157,0.8665848798112378,0.37051507313090765,0.28408186379080924,0.52277789991541,0.856459955985165,0.7329166947418744,0.5719185631712282,0.28939236306098653,0.19277690754654264,0.07020545469238225,0,-0.3223070921421188
Control,Control_156,0.9639440861535156,0.8779909586165197,0.2999954007381542,0.10855149629922327,0.3995353695886349,0.8799639087756732,0.7788732786317756,0.48304989088492883,0.15215767954340387,0.09124835776288868,0.024737208374808764,0,-0.8354852154194266
Control,Control_157,0.8793278349172641,1.097696878042161,0.48060421578013296,0.1690472330378233,0.30790073070457985,0.9136373307724214,0.8447996472525298,0.3506067736630536,0.05544570039577876,0.0,0.01550680224079275,0,-1.0736492335396566
Control,Control_158,1.0432197020734921,1.014909566969789,0.3831683044638251,0.1326614013357386,0.497368136975184,0.9352330624321393,0.7919184500394487,0.5315253357488553,0.3323524890224289,0.07609609475469442,0.036445007550578744,0,-0.6682081727400627
Control,Control_159,0.935482509066422,0.9959531069546559,0.26660875519581456,0.10519814996460641,0.39606275157348453,0.8457073623955145,0.8603457950450046,0.4479325333525538,0.33056343497411617,0.19246550490774475,0.03475396772405941,0,-0.7193793655861079
Control,Control_160,1.0786484595820285,0.9617077712288405,0.3959587526043681,0.12992393869609226,0.315727575567638,0.9667460312401972,0.9021921405338362,0.4142458737746628,0.2164651273038065,0.21955267270823034,0.020751612761514993,0,-0.987585382929472
Control,Control_161,0.8715770124526802,0.9759519148498327,0.28177228308408747,0.06420057866661644,0.13393186035882731,1.0261186515013927,0.8816819552404392,0.16945045725761693,0.0,0.0,0.006229171317932656,0,-1.668286943834916
Control,Control_162,1.2062848735410185,1.1382039916460995,0.4050959222619716,0.10897203631726651,0.4894033964241219,0.8689923006263766,0.7907633332859575,0.42381037059115434,0.2688422694196971,0.11025624287196417,0.03629067883536479,0,-0.7077156462931905
Control,Control_163,0.8924400809689526,0.9723452864833597,0.4311016905305183,0.14892039547272148,0.249744105289273,0.8151362886102947,0.8624175338094769,0.43932499535982217,0.16927249563038288,0.08375090185310183,0.020476173491274258,0,-0.907501986819267
Control,Control_164,1.0263162804640524,0.8516468107113346,0.29255223771538025,0.06978779693235719,0.19622659633257833,0.915273001942934,0.9326203761603622,0.24624678023650023,0.0,0.0,0.008104698656203103,0,-1.4044058942524844
Control,Control_165,1.095023117246568,1.1018127893723437,0.4174363290471025,0.103331968205856,0.39807931593331003,0.9607391629097903,0.9202692568531907,0.4329805504379023,0.14519491676067495,0.1003929832821934,0.017439987084230606,0,-0.9745420908327527
Control,Control_166,0.9315231483759865,0.9879893766437569,0.37889466488555484,0.138998946371458,0.5133321943109053,0.8636836827172234,0.7250018404840626,0.4278597352253248,0.12232621056982056,0.0,0.031024888247720425,0,-0.7348282387652312
Control,Control_167,1.102296237211954,1.016342080171456,0.40754421119961426,0.12734184087461367,0.4342029256893125,0.8341355501936676,0.7446143555900878,0.5238202677210853,0.2786021398555696,0.21668083114865477,0.04445103835131107,0,-0.5973582142623439
Control,Control_168,0.8524979682639501,1.205483973075464,0.4827755087857763,0.259211007389983,0.43611859172915757,0.8373414025757772,0.747675489510517,0.48302177663600654,0.284704883949046,0.212035114259243,0.05839886275906964,0,-0.4798609553013599
Control,Control_169,1.1742541239019073,1.010107309425462,0.33282283187979905,0.02,0.3306328039165701,0.9660917844635822,0.8310498796551129,0.3537395895890912,0.14235457555354472,0.04047466953494756,0.013167027049014221,0,-1.2265134643389886
Control,Control_170,1.001697911795891,1.04727661708177,0.2972384684949757,0.16952387508858918,0.4160248329044867,0.9086873951569076,0.8525549093245264,0.5076599198419792,0.2602152174981656,0.152343924867794,0.03198995419518743,0,-0.7035470028223607
Control,Control_171,0.9284306310437345,0.8711037573517239,0.28773398992621335,0.1754720080240324,0.4120874048958882,0.8693186446805746,0.865210422335651,0.4411953678837309,0.16917155103738774,0.12234350659002949,0.02830141420828684,0,-0.7444963575225211
Control,Control_172,0.9640981873087079,0.9862142420254076,0.29289328005241927,0.02,0.30868339967785635,0.9105484314801372,0.8233208015065719,0.3611102966643919,0.1932021506850326,0.1414103354388385,0.017338885437671096,0,-1.1223518519681728
Control,Control_173,1.0970703123271264,1.085717701732555,0.34460288034101266,0.10004975247453349,0.33231646589017144,0.8912945096560458,0.8164420299126425,0.40728348263899583,0.10009084489297002,0.0,0.016263076405130996,0,-1.0396214563214168
Control,Control_174,0.9298653649779475,0.8259297282465738,0.37388063823716505,0.10857177142326027,0.32447577818750056,0.865123336146103,0.8338655175211447,0.36820931097904686,0.2137845583897809,0.15108153061737856,0.02416559464080421,0,-0.934644670839981
Control,Control_175,0.9100770772692667,1.036675987481408,0.3693683559531013,0.044828222900516176,0.24739517908456496,1.019169329410785,0.8537616386731676,0.22232071715024904,0.0,0.0,0.007873416342363673,0,-1.5167359848879338
Control,Control_176,0.9734156082899514,1.0246695050248997,0.40790282743252165,0.09609698834593006,0.3035963893749944,0.9017172527415855,0.9487757656251372,0.25506828627933736,0.012103440283756317,0.0,0.01084222656827747,0,-1.226208067474218
Control,Control_177,0.8587645464676038,1.0175290709780156,0.35091013243145347,0.05618399562305898,0.18677582103669957,1.0107778061135115,0.8328692496255472,0.2850102965677194,0.0,0.0,0.007478172446358394,0,-1.5203483020701964
Control,Control_178,1.2184652689530178,1.137033644146512,0.45174738540101217,0.2632478114957716,0.39157774129746475,0.9477990496713569,0.8779608551811504,0.4123407764022334,0.1730900190992851,0.05131272120128064,0.02585056519291895,0,-0.8099975665164248
Control,Control_179,0.9320326490542332,1.0527071980893454,0.33147402167334306,0.17215661117451772,0.2882690975279688,0.9589512856633221,0.9893708513922226,0.40154700820166933,0.24716329816038776,0.15953221059865907,0.018833672874812697,0,-0.9810678381700192
Control,Control_180,1.0997940143416485,1.1899432041102962,0.5404118416612733,0.26543745028109517,0.32219560042138884,0.8650659602264168,0.8571204926680417,0.4800578117494237,0.2845793356748937,0.14413130099820712,0.0360533488373835,1,-0.6628675541480081
